,Unnamed: 0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
21,21,-1.62395564540432,-0.0364417109326657,0.362751071319798,-2.2245362896447203,0.0955099240578001,-0.0921870575815721,-0.463412860734257,0.739834949770732,-1.00919633925176,-0.4604323759244579,0.726683718915667,-0.211534983436135,0.272572868456781,-1.49977808814587,-0.8074559324249201,2.29128195557425,0.603518048236149,-0.3137606835114039,0.136437760717761,0.4085429782641029,-0.124587694223036,-0.638591591046099,-0.1741619900069909,0.0851865519984831,0.65960722979374,-0.4423439633632929,0.169299494759223,0.0038607117205552,65.0,0
22,22,-0.4936339790563689,0.9218720919131108,1.6202421302089,0.902272444270652,-0.0636813631174825,-0.470266867502971,0.449906940426252,0.0739204718603102,-0.290609049091092,-0.1355492096780839,-0.293041375800571,-0.929945518946805,-1.9254639846465504,0.6763780270950861,1.5889926138403705,-0.51401849068992,0.2762268473673139,-0.237224891328893,-0.0124718836939144,-0.19178077249696,0.0999531082777226,0.218757575386482,-0.0621520572485864,0.349692561337131,-0.441846138698411,-0.413091240349985,0.0420875921862745,0.138861449164107,2.49,0
23,23,0.8324627381509749,-1.7663568799414098,-1.8789296355401697,-1.42849702858325,1.35379451856484,3.28418264448996,-0.405474636062035,0.614356284287747,-0.935204184533424,0.485105089994876,-0.254255493899351,-0.629476633595496,0.0567925507838233,0.0093388531431234,-0.0066409815163923,0.893032948930381,0.129610235985149,-1.15492587600953,1.07954863810828,0.855522562264193,0.300879759289923,0.0111939488791711,-0.496171521226515,1.07369448681235,0.826380467589936,-0.0857631534243226,-0.0701079922281871,0.0556521930854608,346.28,0
24,24,-0.864353596974226,-5.19543542258067,-0.145486918939004,-0.0369016378107537,-3.37484758121532,0.11481424427992,-0.0046740556069748,-0.222041575309293,-0.913181538903259,0.660583551989448,-1.18217129576773,-0.9963397748484628,-0.409320605202096,-0.605025179839619,-0.576354264571115,-0.5634640233890129,1.03930155797452,0.163379059355884,-0.223890378611808,2.0211462654231203,0.355475341450496,-1.10077455126853,-0.956213148844582,0.4066369364090639,-0.200224629061848,-0.367042907885609,-0.1527071596738489,0.2366323284381739,1208.78,0
25,25,1.01385595030302,-0.3836980533621639,1.28143660153874,0.7787033155049159,-1.0089792442668102,0.373271843461892,-0.7731018858032629,0.350888196100239,0.691338608025681,-0.1235812777867,1.3237706686054098,1.13722735723123,-0.3662398055761429,-0.106810068344586,-0.229756879856113,0.0243073735327706,-0.0552869760386218,-0.2156482006216269,-0.195639795304145,-0.0756194549456672,0.0188444225992227,0.154385802758444,0.0461205003881891,0.254198684668327,0.1019169047151259,0.3138472510161469,0.0215716622181985,0.0211129580447933,43.5,0
26,26,-1.0325445395271,1.93390570162678,-3.7330116572451697,1.414886420516,1.00853756917912,-0.5839194564634829,-0.313770650791758,1.3075263676416202,-0.7703455659111229,-1.33084872413184,1.06025777018937,0.298832368769069,0.40133162146465,-2.58522148861853,0.6640039273210949,1.51415590334106,2.82141320853923,2.07259508666741,0.0190685692111768,-0.196194847084594,-0.0920681236723387,-0.2206478868006769,0.290822790505862,-1.6780999810865,-0.213510761174708,-0.294983965614175,0.0211055314585571,-0.3894480640570039,0.89,0
27,27,0.1321315726116819,0.9796949503431128,-0.565780859282975,-0.7608687668387539,1.18883221195766,-0.258506860865447,0.875670442143821,0.0569311401558389,-0.295646944376972,-0.669371043590875,0.635443438386269,0.488164785714196,0.116565451173163,-0.8702097767261259,-0.920445350712771,0.650807236738927,-0.0509679518470324,0.40874768577124,0.225042512900453,0.0547171711233393,-0.316676766650116,-0.793628646047733,0.0305815694423539,0.0936606515289519,-0.387952406904198,0.1215126617919799,0.21825597096169,0.0700978492399025,4.49,0
28,28,1.5419053698130398,-1.59602722846872,-0.993563359944318,0.728658861034427,-0.7903702955662472,0.375218038762125,-0.510419702918948,-0.0367297075718783,-0.130471146649136,0.8652944076310791,-1.65540543232673,-0.1448893458858419,0.5927086019542851,-0.189357704322921,0.37997838402831,-1.16396484975616,-0.5181759623529739,1.85023093351146,-1.44545973433151,-0.0225339756531664,0.1330945200577,0.3972270000346379,-0.181592334041515,0.259380698306884,-0.0161692435467015,-0.40860653339018,0.0212181120478436,0.0212636492432903,300.0,0
29,29,-0.730463077360616,0.7916862690234041,0.372490431636697,-0.440953554987736,1.45225597409157,-0.885030051107933,0.766893800818505,0.0162969263768746,-0.7977150754587349,-1.03942988883989,0.7202849998223508,-0.1837483860578639,-0.604315514528989,-0.8840924969628531,-0.296467956030234,1.051867468093,0.0487327328367195,1.07643459380356,-0.243641286298285,0.0070350463176243,-0.0108321419987284,-0.224436928931025,-0.28416402573463,-0.60995800952914,0.0828234046281844,0.2211011296203769,0.0371582758035933,0.13271243841382,0.76,0
30,30,2.29926351819561,-0.6486756532211461,-1.58851761636796,-1.1746341970321,-0.0304342344739826,-0.502469974893469,-0.450182239662161,-0.2832727507693129,-0.525553148304577,0.83858471341156,-1.16861251755118,-0.489918310560219,1.11246772300415,-0.2384295076960269,0.427515275945889,1.20568373935705,-0.232395963439206,-1.13103724443483,0.718841955584563,0.0484640706547322,0.299781661212657,0.8978333171284381,0.0074963047234576,0.0939505915324751,0.21210202953992,-0.028492758014962,-0.0295456021394994,-0.0613691549699363,2.75,0
31,31,1.80018474263757,-0.534730626566362,-0.909569995189487,0.5498953912596309,-0.4656247527838669,-0.887415467840303,0.0368465557364378,-0.236304574412506,1.01146159814202,-0.166757334263634,-0.7991089524034829,0.458248750497735,-0.0329138119188805,0.204451501289922,0.448359352066753,-0.19754242485358,-0.343523834073873,-0.301379013355932,-0.144260849394754,-0.028023092160934,0.0543144398904436,0.106868472942467,0.100954663561045,-0.0126811516991774,-0.122725308087519,-0.389302629347803,-0.0094115884611555,-0.0268569362750935,115.98,0
32,32,-0.8079246404405959,1.57891397689892,2.07398356521962,4.462668797669959,0.5376170485333449,1.01861741491682,0.794489453415244,-0.247918345637111,-0.7899282998808791,1.59758614600383,1.6903267015201595,-3.0200605369307705,1.06379124361695,1.65936707239264,-0.6041415091994239,-0.248045991651156,0.7325080151747478,0.7808593541694041,1.30851369214306,0.0423719939270445,-0.0803494972473223,0.207269034817307,-0.37278502592266,-0.0441513303803191,0.209204695921004,0.420951161542017,-0.4478439844749509,-0.168327788110101,59.48,0
33,33,-0.466232248872484,0.917221410160582,1.6756482213557602,0.0689043923180165,-0.312405526521151,-1.14116148988128,0.598345816431739,-0.0099351038639696,-0.216887889500124,-0.271064613481046,-0.3303253553927199,-0.6340949329731961,-1.33190416131548,0.423763871703376,0.969102564840359,0.163614134314489,-0.198962842805951,-0.297192197440788,-0.10036145750729,0.0147706360107885,-0.2177710876243399,-0.6440269361452701,0.0436441621343754,0.656386138731064,-0.279834783409361,0.0553372980857603,0.255475703353961,0.122363575988175,3.57,0
34,34,2.04909443633668,0.186188932225981,-1.7071981181086902,0.530767934680382,0.16058862722594,-1.44856986517909,0.239309798536417,-0.353611397171965,0.6344248232628961,-0.471390438530505,-0.349232573306136,-0.0734740026205138,-0.303129962508823,-0.6642536509567779,0.97749857319138,0.15769091650294,0.4698602914767329,0.4468473126341371,-0.5023056969571049,-0.232666221203206,0.197782313026415,0.741140604780655,-0.0097444726948378,-0.0850567690116058,0.228384287369148,-0.0972920020313149,-0.0010284396672214,-0.0323903907473562,2.99,0
35,35,0.806151464766754,-1.97715228912999,1.17065215270621,-0.12831194407829,-2.26119678493228,0.3062880159263789,-1.35765985569073,0.396663919620623,0.6213604276286321,0.439411413880747,0.2071457901798289,-0.8835816473616309,-2.7113622733342098,-0.43105749492701,-1.49546600857139,0.979400276460685,0.7295635108654229,-0.553070381908241,1.1935640862933898,0.371342200879289,0.257037207123999,0.313642507133592,-0.250278041173442,0.33606762617538,0.234387226060737,-0.1528771074038809,0.0069153755055866,0.0530464785511573,250.0,0
36,36,0.972194427191706,-0.503933520416479,-0.557226641657609,0.0524607587497323,-0.280422337978063,-0.875457211152917,0.445938601856615,-0.184007821788781,-0.1681629346817839,0.0542411938458852,0.89760030316576,-0.0848264339336419,-1.53865106829796,1.00407220365392,0.275653831697537,0.296903713623113,-0.436507072338089,0.13876974481401,0.4905333753307489,0.19284080285128,0.0671170685375071,-0.280721865977479,-0.27065258729869,0.0587642329488863,0.4496872862754,1.06033453402574,-0.1603714673267789,0.0038443221770357,178.0,0
37,37,0.1375654750657489,0.8746710084054642,-0.8078502679831959,-0.882867302781751,1.47500334623766,0.0992542836060305,0.772710731815356,0.158133709475516,-0.159622569382713,-0.6532143390679771,0.0835763995819812,-0.0069711842877255,-0.422097973577062,-0.7702913034958342,-0.761942463901294,0.7816579521452041,-0.1583980902529509,0.578025753041644,0.366429458312265,0.0319028506793636,-0.352296216367732,-0.925759307213992,-0.0203402598128604,-0.52746879079133,-0.349755176322144,0.163089523049837,0.21582835551308,0.0632233704242566,2.58,0
38,38,-0.424757433060442,0.953605628875923,1.2638196770636398,-0.0939822067488711,0.1734951071209099,-0.216593472291528,0.4484444146990499,0.278914500920289,-0.4820328847223499,-0.3515464740069389,1.5081118178971398,0.0764869417485337,-1.1477529528856898,0.0263830232359036,0.5727552987626839,0.3414104809400259,0.101605259655723,0.0504855705962178,-0.150774506034466,0.0153338300523339,-0.1989043325156899,-0.557751639264688,0.012238998871954,-0.0649762767802205,-0.3031257353148789,0.0882226849738883,0.25125928969967,0.0820541937367917,1.79,0
39,39,2.01953764690043,-0.0650135937196508,-0.460905904534531,1.16192038021979,-0.191846678679263,-0.153275088206093,-0.439669376933742,-0.0663705070656081,0.8345086336752571,0.2059892126846869,-1.41191554461802,0.440071712533682,1.02941021114057,-0.19823059584279,0.7384542814289241,0.62303040979086,-1.0858183041075,0.471269080509775,-0.505444599162674,-0.190030922268421,0.184558333282638,0.747864168927203,0.0486415526330252,-0.6489145581146539,0.0322630615314209,-0.522844226498825,0.0624656157831803,-0.0361251038696642,0.0,0
40,40,-0.0436838787022874,0.0096857306319928,-0.0937294221254592,0.5923094105384711,0.7319171995652071,0.549727533624255,0.894779364469521,0.142149871204798,0.660943799099999,-0.680786056475693,-2.43483986655813,-0.280255711291607,-1.06331232001782,-0.224545336912496,-2.00693295710377,-0.571719077594636,-0.1635181703430919,-0.435712456695971,0.226999291823237,0.006848466682269,-0.207536149259477,-0.590419742287908,0.357919058461322,-0.0554191637083809,-0.374004136740004,-0.940708844523083,0.0791600607371115,0.0729519580743221,126.13,0
41,41,1.2201707983436298,0.388020990979307,-0.0262233988927316,1.0482723375367802,-0.0910404413669192,-1.0090823929895698,0.386897597056653,-0.166357782416203,-0.4054690839148639,0.242833830886252,1.35369107199265,0.4560474927352529,-1.09433793520286,0.965646617433317,0.0730099027536057,-0.034585581828817,-0.433852589711589,0.177472772730867,-0.0335135072987634,-0.214081327930158,0.0565247844818796,0.13745137570273,-0.120360896550316,0.529988046411113,0.7627745839015649,-0.3231997944203679,-0.0177107435819925,0.0006578578833884,1.0,0
42,42,0.0747535224513496,0.737741147555573,-2.01951473258905,-2.20657990678057,3.74834954089794,2.7877950880334,1.2757093441659,0.389671941107324,-0.4062421066498199,-0.245654560315695,-0.0567833239046249,-0.211102511008253,-0.502370708825031,0.717913070592537,0.272633715660773,-0.821217775159024,-0.587473256065921,-0.5305843560781011,-0.2553246216141149,0.0601478896136627,0.18967209227423,0.8250538769313979,-0.257569117421175,0.755484493956843,-0.301170149067422,0.0806860746281344,0.252277191323995,0.0387548499262912,0.77,0
43,43,-0.263601818479385,0.8946977143354659,-0.876244010246121,-0.214421908000053,1.5419053263829,-0.648319495212928,0.7933844855868609,-0.478978432274977,1.96342201482416,-0.5553164135031919,-0.373641222902039,-3.9862107291685,0.162631803873158,0.4248744025755879,0.3159287054048,0.249419377155103,0.9138897998174128,1.41457969977306,-0.0766520455339394,-0.189200795959516,-0.020744350167378,0.496147106008904,-0.37239268930727,-0.13100201782435,-0.36313288010079,-0.223588954293717,-0.14561790434314,-0.0485880018180653,24.95,0
44,44,-0.3219905552906189,1.0060606623084498,1.41163575505649,1.08185430013762,0.250157680499361,-0.74679779809808,0.765825299167154,-0.193825247718219,-0.8348770280004391,-0.181903993971448,-0.3707667320396779,0.214459251798439,0.740054548852533,0.230278998206921,1.1453180100983702,-0.476048073817767,-0.1002440223863749,0.0696277354078991,0.7482880234428879,0.14030852356613,0.167083095860262,0.525712488383383,-0.172923945922607,0.419291580537001,-0.0973650680412965,-0.2597907517378829,0.1580824733529049,0.152156131665248,14.9,0
45,45,1.21323808952138,-0.5149623678221671,0.469174598144806,0.0626692119409359,-0.7911373816475259,-0.04736669771656,-0.454748640297425,0.0481014107412826,-1.00021333460026,0.7363434614740999,1.2618473644656298,1.20414099235478,0.4876749001000129,-0.0039471442890114,-0.9470321346118432,-2.06630704480388,0.4079191521878739,0.5788759648782739,-0.7007068333904239,-0.489235997018533,-0.410130618916831,-0.5426794891905999,0.0427807179060513,0.241080041839981,0.3487187795408339,0.3656046172820539,0.0074060245527695,0.0058113050968421,28.0,0
46,46,1.19057666658281,-0.0004643401373717,0.73909862726948,0.97546996078563,-0.8031239577273779,-0.79151864451988,-0.112092463090193,-0.128944062951894,0.588970559427631,-0.217632755196644,-0.486322712380519,0.601253795505047,-0.0837066137258304,-0.177569550944053,-0.428334704958622,-0.4627773818865999,0.2071726018650089,-0.674739096627327,0.0614495610269491,-0.1200955857587749,-0.0629368426882257,0.0550503958594491,-0.0541146406804109,0.774422521070315,0.541263275850561,0.417417640217259,-0.0162575231121556,0.0152595247044017,12.58,0
47,47,1.77362261079471,0.1218349962098939,0.0694266293775183,3.9422385250235297,-0.146465870063135,0.542441963390604,-0.628072425590236,0.164133814493796,1.0719061750568002,1.08444195387952,-0.6407586806577421,-3.8117390230811,0.0257398921028204,1.7006677924803897,-0.5531181644201371,1.50695966115336,-0.295575600217724,0.682475905195884,-2.07005264746696,-0.27296826563477,0.0526551971829414,0.16620112328158,0.2163206081341259,0.590463185915036,-0.36309445385036,-0.0751564779949869,-0.0467524967883879,-0.0232226298282359,67.79,0
48,48,1.02659863249836,-1.25102521929358,0.997408661541394,-0.6240331921125071,-1.30869044595176,0.801494181975722,-1.28523166635006,0.418356556428237,-0.345864473436641,0.545547982898901,1.55597794476159,0.294086265302028,-0.0698302912343202,-0.396573159744038,0.199894064713642,0.812457563635431,0.6386870497695911,-1.39071658332413,-0.0068268694091828,0.21919542118717,0.475823964300912,1.2361783619741298,-0.144116089997431,-0.2222363637251969,0.2344230085556639,-0.0153420365506516,0.0583532779371197,0.0263315251987836,113.75,0
49,49,1.24084729796184,-0.917414650317951,-0.393991335679311,-0.7962945568842521,-0.558344714036992,-0.273056590458174,-0.262141048957048,-0.156314317776701,-0.7125074738243701,0.6342668060069561,-1.83904914476572,-0.971058064415271,-0.191361864317066,0.228975619746698,1.06217996825669,-0.788550719942345,-0.485683751605346,1.26880284383559,-0.1739464884291519,-0.2130378587687759,-0.6115305361051879,-1.63771079616664,-0.0887611052717013,-1.0251898734925502,0.173374818308278,0.891531521364673,-0.0920954272276717,0.0175699370171011,138.95,0
50,50,-0.6014927365413721,1.16166670528424,-0.715566173232792,-0.28933218915988,2.3274268647414305,3.4023096768284904,-0.144824198830415,1.30602074252228,-0.835929127899288,-0.181542776729795,-0.4365530899407771,-0.14151600382815,0.0164804260863599,0.771702499638884,1.16928711849942,0.1140583170266369,-0.519709608798067,0.5870011417132099,0.76695583938583,0.148995075665523,0.0983617994327712,0.171282510050363,-0.1475548458767169,1.00434474512127,-0.0126393035663911,-0.299434050162203,0.295625474865678,0.152522727700001,5.52,0
51,51,1.23823931306425,0.3550623064129939,0.273131195405604,0.999885250394766,-0.0535806323990855,-0.582338954031269,0.1967789713376039,-0.225151214788593,-0.0837008404400419,-0.0428259114188414,-0.6189010779209351,0.66048578307607,1.26081616033186,0.0797283791165363,0.935116652067592,0.267378345856222,-0.72041269959963,-0.140159690420201,-0.197675027125099,-0.0192075846267413,-0.0640939927592371,-0.134621039544637,-0.108977601308137,-0.101687780169595,0.6407847505359731,-0.412952707017475,0.0262555459305067,0.0256824403950244,19.99,0
52,52,2.05248123574287,-0.283198872751496,-0.7349303031896229,0.122849672313434,-0.0761442531004954,0.0788432271144338,-0.536981666102476,0.0656332824397621,1.23407066650063,-0.133684847825254,-1.3310904537735602,0.158436999871329,0.183546489157378,0.0143054174048273,1.12898168287108,0.5121913139548679,-0.876326617979024,0.0920824549469976,0.0209651238627243,-0.1922114316669949,-0.189054311203013,-0.454558781160424,0.333289840968486,-0.0264286148024272,-0.349631575873765,-0.601716748718301,0.0304679287959129,-0.0318648237816034,1.18,0
